order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,completeness,consistency,validity,accuracy,final_label, notes 
6709606f3773c59d8bed53c0d9bb614d,0be4ccac4dad0eece92dc788cd5e9260,delivered,21/5/2018 0:26,22/5/2018 7:54,24/5/2018 14:54,8/6/2018 9:51,11/6/2018 0:00, 1 ,1 ,1,0 ,1 ,
6709606f3773c59d8bed53c0d9bb614d,0be4ccac4dad0eece92dc788cd5e9260,delivered,21/5/2018 0:26,22/5/2018 7:54,24/5/2018 14:54,8/6/2018 9:51,11/6/2018 0:00, 1 ,1 ,1,0 ,1 ,
6709606f3773c59d8bed53c0d9bb614d,0be4ccac4dad0eece92dc788cd5e9260,delivered,21/5/2018 0:26,22/5/2018 7:54,24/5/2018 14:54,8/6/2018 9:51,11/6/2018 0:00, 1 ,1 ,1,0 ,1 ,
ece456981916b0a15389f632ca95e4c4,83f3342b0ee6f0c116666610ec70e082,delivered,5/2/2018 19:25,7/2/2018 2:52,8/2/2018 14:58,19/2/2018 20:38,2/3/2018 0:00, 1 ,1 ,1, 1 ,1 ,
31d29a8c43bc533845fe7bfae74fa0cb,5f4f9dd0d0c9ab9a7ff1fdfb0eed78fe,delivered,5/6/2018 19:47,7/6/2018 3:12,11/6/2018 10:40,18/6/2018 16:38,16/7/2018 0:00, 1 ,1 ,1,0 ,1 ,
31d29a8c43bc533845fe7bfae74fa0cb,5f4f9dd0d0c9ab9a7ff1fdfb0eed78fe,delivered,5/6/2018 19:47,7/6/2018 3:12,11/6/2018 10:40,18/6/2018 16:38,16/7/2018 0:00, 1 ,1 ,1,0 ,1 ,
d3e737e1eef1aa87ad5c92bcbf7396dc,10d2a255228fa0b30be3453dc1feb36b,delivered,23/4/2018 11:41,24/4/2018 19:05,23/4/2018 21:48,25/4/2018 23:25,10/5/2018 0:00, 1 ,0 ,1, 1 ,1 ,
89213fd88487a78eb20c786df6abc9fa,46a4ac4dcaf4f17c44f5d7c5a5afaf86,delivered,16/1/2018 18:56,18/1/2018 2:11,19/1/2018 21:08,22/1/2018 18:56,9/2/2018 0:00, 1 ,1 ,1, 1 ,1 ,
4f851e6056e99764b563bff8fa90cd99,971c855da055149bf4a129ed983de936,delivered,10/4/2018 7:36,11/4/2018 14:31,12/4/2018 18:19,13/4/2018 19:01,26/4/2018 0:00, 1 ,1 ,1, 1 ,1 ,
808a117545d27f5c0ea7cad158f70600,6899257ef9335343fd6eaa0daa8c52a8,delivered,29/7/2018 12:54,30/7/2018 19:32,31/7/2018 14:07,6/8/2018 21:38,16/8/2018 0:00, 1 ,1 ,1,0 ,1 ,
808a117545d27f5c0ea7cad158f70600,6899257ef9335343fd6eaa0daa8c52a8,delivered,29/7/2018 12:54,30/7/2018 19:32,31/7/2018 14:07,6/8/2018 21:38,16/8/2018 0:00, 1 ,1 ,1,0 ,1 ,
98de0bad1834d3a90eb4180333a4fd2d,ced61c5cb8db0e02a11af8e5a2f3deea,delivered,12/11/2017 21:29,14/11/2017 3:50,14/11/2017 22:52,17/11/2017 18:31,1/12/2017 0:00, 1 ,1 ,1,0 ,1 ,
98de0bad1834d3a90eb4180333a4fd2d,ced61c5cb8db0e02a11af8e5a2f3deea,delivered,12/11/2017 21:29,14/11/2017 3:50,14/11/2017 22:52,17/11/2017 18:31,1/12/2017 0:00, 1 ,1 ,1,0 ,1 ,
4c5d80480b7c923ec02b8dee8c00a846,d8e4093b1a0d9885110b24a74feb6ab7,delivered,21/11/2017 20:37,23/11/2017 2:56,23/11/2017 21:03,11/12/2017 22:03,15/12/2017 0:00, 1 ,1 ,1, 1 ,1 ,
4415361bddc6491e81dff0a462283bb7,878fdb568a2cc05dce77c30f729f439a,delivered,28/3/2018 20:52,30/3/2018 3:10,4/4/2018 0:34,5/4/2018 18:32,10/4/2018 0:00, 1 ,1 ,1, 1 ,1 ,
b084a8f61aa45461c76604d752a993f8,3f9b89f44fa0f0a8a673166eb3854789,delivered,10/5/2017 20:32,12/5/2017 2:50,12/5/2017 11:21,25/5/2017 9:00,30/5/2017 0:00, 1 ,1 ,1,0 ,1 ,
b084a8f61aa45461c76604d752a993f8,3f9b89f44fa0f0a8a673166eb3854789,delivered,10/5/2017 20:32,12/5/2017 2:50,12/5/2017 11:21,25/5/2017 9:00,30/5/2017 0:00, 1 ,1 ,1,0 ,1 ,
d436f5387d49c35277311bac09fd7d03,10de1d2f812b134f7659b081e1f72c52,delivered,5/3/2018 20:21,7/3/2018 2:15,7/3/2018 18:11,9/3/2018 3:28,15/3/2018 0:00, 1 ,1 ,1, 1 ,1 ,
c1e31d7c0b816af8539eaeee20379889,bf4786deca0a046ee35f4ce5c1514c89,shipped,24/5/2018 13:19,25/5/2018 18:58,29/5/2018 12:09,,26/6/2018 0:00,1 ,0 ,1,0 ,0 , Duplicate order id 
c1e31d7c0b816af8539eaeee20379889,bf4786deca0a046ee35f4ce5c1514c89,shipped,24/5/2018 13:19,25/5/2018 18:58,29/5/2018 12:09,,26/6/2018 0:00,1 ,0 ,1,0 ,0 , Duplicate order id 
bd1d2815016a0d22c926101c1c99d140,d520089f0783d83ef336bd06aa8923f9,delivered,24/8/2017 20:39,26/8/2017 2:16,28/8/2017 16:56,6/9/2017 14:39,26/9/2017 0:00, 1 ,1 ,1, 1 ,1 ,
30cc18e46e6a888afe8a75262a6f021d,29d38f9bf6cf71f4db95a87da5ad5086,delivered,12/4/2018 20:57,14/4/2018 2:30,16/4/2018 23:19,23/4/2018 22:54,10/5/2018 0:00, 1 ,1 ,1, 1 ,1 ,
5c097b2906957e90e5958008194041ba,9198fff3ca81d8af075a62a0ff689040,delivered,8/8/2018 22:03,10/8/2018 3:25,13/8/2018 13:21,17/8/2018 14:04,20/8/2018 0:00, 1 ,1 ,1, 1 ,1 ,
c9d576bba5cffe5797794e2a5ff5d70b,a170300e0506e2e9660c4bbd3f4149a7,delivered,30/1/2018 21:30,1/2/2018 2:35,2/2/2018 21:32,14/2/2018 20:59,6/3/2018 0:00, 1 ,1 ,1,0 ,1 ,
c9d576bba5cffe5797794e2a5ff5d70b,a170300e0506e2e9660c4bbd3f4149a7,delivered,30/1/2018 21:30,1/2/2018 2:35,2/2/2018 21:32,14/2/2018 20:59,6/3/2018 0:00, 1 ,1 ,1,0 ,1 ,
6deb36cf66e9099e0a5896a34db6c7c2,06de5c754510bc13915d1bb9617fdadc,delivered,21/2/2018 21:34,23/2/2018 2:08,2/3/2018 23:22,23/3/2018 18:37,16/3/2018 0:00, 1 ,0 ,1, 1 ,1 ,
38303e0a3dce8b2bce37ca13b1c3f9ac,27e329ac3afac4f3dffd7d119e679c8b,delivered,13/5/2018 23:54,15/5/2018 3:56,21/5/2018 16:27,22/5/2018 18:52,25/5/2018 0:00, 1 ,1 ,1, 1 ,1 ,
6b0eaae462243e328c81413a0b1968ed,d76e9fe365aae1bb4307f9676894d9c3,delivered,19/2/2018 10:53,20/2/2018 14:35,21/2/2018 20:37,24/2/2018 14:48,5/3/2018 0:00, 1 ,1 ,1, 1 ,1 ,
fe98cb0615a7611265d8955be5ca9497,3b11d54278a86bfa191ef947e654c9cb,delivered,1/8/2018 17:13,2/8/2018 20:35,3/8/2018 15:12,10/8/2018 20:47,23/8/2018 0:00, 1 ,1 ,1,0 ,1 ,
fe98cb0615a7611265d8955be5ca9497,3b11d54278a86bfa191ef947e654c9cb,delivered,1/8/2018 17:13,2/8/2018 20:35,3/8/2018 15:12,10/8/2018 20:47,23/8/2018 0:00, 1 ,1 ,1,0 ,1 ,
19f0b0e6659d4be20f4325ad739ffac6,b580a709dda9827ce092d89b3f8c01b6,delivered,31/7/2018 0:16,1/8/2018 3:31,3/8/2018 12:26,16/8/2018 16:18,22/8/2018 0:00, 1 ,1 ,1,0 ,1 ,
19f0b0e6659d4be20f4325ad739ffac6,b580a709dda9827ce092d89b3f8c01b6,delivered,31/7/2018 0:16,1/8/2018 3:31,3/8/2018 12:26,16/8/2018 16:18,22/8/2018 0:00, 1 ,1 ,1,0 ,1 ,
bb6f77e22d300a3c74436c9ea8925945,76696c96f4cfa5fbaa17fdcced323c9b,delivered,19/12/2017 23:00,21/12/2017 2:11,21/12/2017 22:13,4/1/2018 22:56,24/1/2018 0:00, 1 ,1 ,1, 1 ,1 ,
6dfff5dc8b9368cf190410e804128695,eab5e0e258310f3454b56e95368ad183,delivered,16/2/2018 1:01,17/2/2018 3:47,19/2/2018 15:52,13/3/2018 0:29,19/3/2018 0:00, 1 ,1 ,1, 1 ,1 ,
b7daca2d24a93ab9351485e0bdcbb7e6,002d597546b2cf44428232c9f237f873,delivered,22/7/2018 9:29,23/7/2018 11:32,23/7/2018 7:19,30/7/2018 16:38,16/8/2018 0:00, 1 ,0 ,1,0 ,0 , Duplicate order id 
b7daca2d24a93ab9351485e0bdcbb7e6,002d597546b2cf44428232c9f237f873,delivered,22/7/2018 9:29,23/7/2018 11:32,23/7/2018 7:19,30/7/2018 16:38,16/8/2018 0:00, 1 ,0 ,1,0 ,0 , Duplicate order id 
649fbfef8ead059794ca4dff975904d0,4a4a9d30308a7275440ff5514f22d367,delivered,23/4/2018 16:20,24/4/2018 17:43,24/4/2018 2:17,3/5/2018 19:51,11/5/2018 0:00, 1 ,0 ,1,0 ,0 , Duplicate order id 
649fbfef8ead059794ca4dff975904d0,4a4a9d30308a7275440ff5514f22d367,delivered,23/4/2018 16:20,24/4/2018 17:43,24/4/2018 2:17,3/5/2018 19:51,11/5/2018 0:00, 1 ,0 ,1,0 ,0 , Duplicate order id 
649fbfef8ead059794ca4dff975904d0,4a4a9d30308a7275440ff5514f22d367,delivered,23/4/2018 16:20,24/4/2018 17:43,24/4/2018 2:17,3/5/2018 19:51,11/5/2018 0:00, 1 ,0 ,1,0 ,0 , Duplicate order id 
f240664fa94d4650c67cbdc818bc8135,08795c52e7b0525cd0b5bf92a66da58d,delivered,1/4/2017 12:40,2/4/2017 13:42,3/4/2017 9:38,4/4/2017 15:40,24/4/2017 0:00, 1 ,1 ,1,0 ,1 ,
f240664fa94d4650c67cbdc818bc8135,08795c52e7b0525cd0b5bf92a66da58d,delivered,1/4/2017 12:40,2/4/2017 13:42,3/4/2017 9:38,4/4/2017 15:40,24/4/2017 0:00, 1 ,1 ,1,0 ,1 ,
665a012cd7368e5609ab518539d91adf,8d2502669799c13d5a67d873981ac627,delivered,9/5/2018 1:46,10/5/2018 2:35,11/5/2018 15:23,15/5/2018 18:07,21/5/2018 0:00, 1 ,1 ,1,0 ,1 ,
665a012cd7368e5609ab518539d91adf,8d2502669799c13d5a67d873981ac627,delivered,9/5/2018 1:46,10/5/2018 2:35,11/5/2018 15:23,15/5/2018 18:07,21/5/2018 0:00, 1 ,1 ,1,0 ,1 ,
228fe28497863cfa489cfd0177809d45,d218b51d7923b68503ae5ccc23c77bb5,delivered,12/2/2018 11:28,13/2/2018 12:15,15/2/2018 16:28,17/2/2018 0:28,26/2/2018 0:00, 1 ,1 ,1, 1 ,1 ,
db4982d0129b4b2ac1eb511ab4743799,048c38095a2e1fc000871b6142e6a8b9,delivered,11/5/2018 13:27,12/5/2018 14:12,16/5/2018 14:58,17/5/2018 20:28,23/5/2018 0:00, 1 ,1 ,1, 1 ,1 ,
4bb0dade496fdb8b82cd2fe250996451,472b42bf049d640a9187977e0836c697,delivered,19/8/2018 11:10,20/8/2018 11:32,20/8/2018 14:46,21/8/2018 16:41,29/8/2018 0:00, 1 ,1 ,1, 1 ,1 ,
a380e6e7800d5e6d6fb008fe587e4202,0adafec56047601ede5352ba02a5c5bf,delivered,22/2/2017 16:30,23/2/2017 16:42,21/3/2017 11:08,23/3/2017 12:51,21/3/2017 0:00, 1 ,0 ,1, 1 ,1 ,
1a4dc88681af860f27b5e7af0cf35ecd,cdefa555b31181f8be693ab16ce1a8d6,delivered,24/4/2017 10:53,25/4/2017 11:05,26/4/2017 12:16,3/5/2017 12:20,15/5/2017 0:00, 1 ,1 ,1, 1 ,1 ,
dad7fd1c4434137c836f09ae15ec86a4,14555edc3920d5f094b0f2278bfbd438,delivered,18/7/2017 8:54,19/7/2017 9:03,19/7/2017 18:22,23/8/2017 17:20,11/8/2017 0:00, 1 ,0 ,1, 1 ,1 ,
903b027d6b01452fda4780d82f286bcd,d6dd616ed774326df2147bfbc0e75490,delivered,8/8/2017 15:37,9/8/2017 15:45,10/8/2017 20:51,16/8/2017 21:51,30/8/2017 0:00, 1 ,1 ,1, 1 ,1 ,
b8cbd785d723a9bb46690512ee7b5440,3f107d24eaa727aacad371b02a0efdea,delivered,25/4/2018 15:25,26/4/2018 15:32,30/4/2018 10:42,7/5/2018 11:38,11/5/2018 0:00, 1 ,1 ,1,0 ,1 ,
b8cbd785d723a9bb46690512ee7b5440,3f107d24eaa727aacad371b02a0efdea,delivered,25/4/2018 15:25,26/4/2018 15:32,30/4/2018 10:42,7/5/2018 11:38,11/5/2018 0:00, 1 ,1 ,1,0 ,1 ,
b52297c2962cf13981238d8a35c0f62c,3ee60392c784c837894f3391360004a8,delivered,30/5/2017 19:27,31/5/2017 19:35,9/6/2017 13:34,12/7/2017 21:56,6/7/2017 0:00, 1 ,0 ,1, 1 ,1 ,
7ea3b6e314e533719b7dbc3ad951aef3,f51abbc1aedad3c2043a901fcb09f93e,delivered,1/6/2018 14:45,2/6/2018 14:51,4/6/2018 15:03,12/6/2018 19:58,11/7/2018 0:00, 1 ,1 ,1, 1 ,1 ,
58abb67bdae1bb19e02f0900170da374,a2e7428415373109ec4643182ba16c69,delivered,25/4/2017 14:58,26/4/2017 15:05,27/4/2017 10:15,2/5/2017 15:05,26/5/2017 0:00, 1 ,1 ,1, 1 ,1 ,
3e555879d29880ec5bc189b44a6d77fa,26d94b1d9a07de33fdb22b7f172d2269,delivered,5/3/2017 4:18,6/3/2017 4:25,6/3/2017 14:23,13/3/2017 13:27,23/3/2017 0:00, 1 ,1 ,1, 1 ,1 ,
3ac0423d1e7e335f83c8fa3600ae47d7,90b628e6e1e90b38b06cde74092a0ced,delivered,14/2/2017 17:04,15/2/2017 17:10,10/3/2017 5:02,29/3/2017 18:53,15/3/2017 0:00, 1 ,0 ,1,0 ,0 , Duplicate order id 
3ac0423d1e7e335f83c8fa3600ae47d7,90b628e6e1e90b38b06cde74092a0ced,delivered,14/2/2017 17:04,15/2/2017 17:10,10/3/2017 5:02,29/3/2017 18:53,15/3/2017 0:00, 1 ,0 ,1,0 ,0 , Duplicate order id 
ea2885f040ff7729e3d94488802e2917,667851f75c78e125a443fece275f310b,delivered,12/5/2018 17:27,13/5/2018 17:33,14/5/2018 13:57,17/5/2018 17:18,19/6/2018 0:00, 1 ,1 ,1,0 ,1 ,
ea2885f040ff7729e3d94488802e2917,667851f75c78e125a443fece275f310b,delivered,12/5/2018 17:27,13/5/2018 17:33,14/5/2018 13:57,17/5/2018 17:18,19/6/2018 0:00, 1 ,1 ,1,0 ,1 ,
978ffd045ad7d5a208393ca5bae978a6,7d612ccc0b2f698ac19966fff0b767db,delivered,23/3/2018 17:04,24/3/2018 17:07,26/3/2018 23:03,4/4/2018 22:16,11/4/2018 0:00, 1 ,1 ,1,0 ,1 ,
978ffd045ad7d5a208393ca5bae978a6,7d612ccc0b2f698ac19966fff0b767db,delivered,23/3/2018 17:04,24/3/2018 17:07,26/3/2018 23:03,4/4/2018 22:16,11/4/2018 0:00, 1 ,1 ,1,0 ,1 ,
4d6dca1dbb561c5c5af9a4c8fbc38375,8129c1c506d7d2a41ca7caf3c38fa85f,delivered,30/10/2017 10:47,31/10/2017 10:50,7/11/2017 17:51,11/11/2017 17:07,21/11/2017 0:00, 1 ,1 ,1, 1 ,1 ,
754328c1ffda8a8ba227f2851a3772cb,d1d67e6e2d57800a09b5fa607ea74f89,delivered,12/6/2018 11:52,13/6/2018 11:55,13/6/2018 14:48,18/6/2018 15:22,5/7/2018 0:00, 1 ,1 ,1, 1 ,1 ,
62f85456fc470d391e292c649d8f0124,8578b195ef00d35534b548af9e9a152d,delivered,28/12/2017 8:28,29/12/2017 8:27,29/12/2017 16:38,9/1/2018 15:18,30/1/2018 0:00, 1 ,1 ,1, 1 ,1 ,
735458a5d288ba55c03a10cb1b2dd481,5a2e937ebdd78eaa8cac5dc67b8b3a42,unavailable,3/5/2018 14:15,4/5/2018 14:13,,,1/6/2018 0:00,0 ,0 ,1, 1 ,0 ,
6cb134bb285a64b0425d1fdaa00d4214,d854800a320bbb07b484f76894e4638f,delivered,1/7/2018 20:54,2/7/2018 20:50,3/7/2018 10:48,10/7/2018 22:12,26/7/2018 0:00, 1 ,1 ,1,0 ,1 ,
6cb134bb285a64b0425d1fdaa00d4214,d854800a320bbb07b484f76894e4638f,delivered,1/7/2018 20:54,2/7/2018 20:50,3/7/2018 10:48,10/7/2018 22:12,26/7/2018 0:00, 1 ,1 ,1,0 ,1 ,
8b50d4c9560cac1625c6fd9f536fc780,7372fb39ddd5b2bcfb9466a66fa69dd3,delivered,24/4/2018 21:34,25/4/2018 21:30,26/4/2018 7:17,3/5/2018 17:12,22/5/2018 0:00, 1 ,1 ,1, 1 ,1 ,
63be17dc5497f1941b4d15f7be530387,884a2e9a1b0c6fd2d9011ee7b4cbf21a,delivered,17/2/2018 16:39,18/2/2018 16:35,19/2/2018 19:57,10/4/2018 21:51,21/3/2018 0:00, 1 ,0 ,1,0 ,0 , Duplicate order id 
63be17dc5497f1941b4d15f7be530387,884a2e9a1b0c6fd2d9011ee7b4cbf21a,delivered,17/2/2018 16:39,18/2/2018 16:35,19/2/2018 19:57,10/4/2018 21:51,21/3/2018 0:00, 1 ,0 ,1,0 ,0 , Duplicate order id 
63be17dc5497f1941b4d15f7be530387,884a2e9a1b0c6fd2d9011ee7b4cbf21a,delivered,17/2/2018 16:39,18/2/2018 16:35,19/2/2018 19:57,10/4/2018 21:51,21/3/2018 0:00, 1 ,0 ,1,0 ,0 , Duplicate order id 
63be17dc5497f1941b4d15f7be530387,884a2e9a1b0c6fd2d9011ee7b4cbf21a,delivered,17/2/2018 16:39,18/2/2018 16:35,19/2/2018 19:57,10/4/2018 21:51,21/3/2018 0:00, 1 ,0 ,1,0 ,0 , Duplicate order id 
824d7ceed6163ed2e8693f90f0400db8,887d3d832d661c9cec2fbdaedb821f6d,delivered,14/3/2018 20:01,15/3/2018 19:55,24/3/2018 2:03,18/4/2018 19:02,19/4/2018 0:00, 1 ,1 ,1, 1 ,1 ,
be5b64307f608c4be032a92527e44f66,3af442112f104fadd55d6861a864b21f,delivered,15/3/2018 15:43,16/3/2018 15:35,20/3/2018 0:32,2/4/2018 19:48,9/4/2018 0:00, 1 ,1 ,1,0 ,1 ,
be5b64307f608c4be032a92527e44f66,3af442112f104fadd55d6861a864b21f,delivered,15/3/2018 15:43,16/3/2018 15:35,20/3/2018 0:32,2/4/2018 19:48,9/4/2018 0:00, 1 ,1 ,1,0 ,1 ,
be5b64307f608c4be032a92527e44f66,3af442112f104fadd55d6861a864b21f,delivered,15/3/2018 15:43,16/3/2018 15:35,20/3/2018 0:32,2/4/2018 19:48,9/4/2018 0:00, 1 ,1 ,1,0 ,1 ,
a46e7e8e02915adecb392ad065121a51,0ef4273145d74465c180b6a9fbb9799b,delivered,17/8/2018 10:59,18/8/2018 10:50,24/8/2018 14:21,29/8/2018 20:03,27/9/2018 0:00, 1 ,1 ,1, 1 ,1 ,
3aea5a83ca5bc41e6ecd21afd19bbd81,aff521ae3a328c4c9601f45f907cc7a5,delivered,15/1/2018 15:47,16/1/2018 15:36,17/1/2018 21:04,6/2/2018 22:28,16/2/2018 0:00, 1 ,1 ,1,0 ,1 ,
3aea5a83ca5bc41e6ecd21afd19bbd81,aff521ae3a328c4c9601f45f907cc7a5,delivered,15/1/2018 15:47,16/1/2018 15:36,17/1/2018 21:04,6/2/2018 22:28,16/2/2018 0:00, 1 ,1 ,1,0 ,1 ,
3aea5a83ca5bc41e6ecd21afd19bbd81,aff521ae3a328c4c9601f45f907cc7a5,delivered,15/1/2018 15:47,16/1/2018 15:36,17/1/2018 21:04,6/2/2018 22:28,16/2/2018 0:00, 1 ,1 ,1,0 ,1 ,
6bf022e11f38687e2771eba0a762b911,1ffd4255012e38481e8561a5d327e1f9,delivered,9/4/2018 16:16,10/4/2018 15:35,13/4/2018 0:21,21/4/2018 0:04,3/5/2018 0:00, 1 ,1 ,1, 1 ,1 ,
9fde8604e48e3fb51e7768a2c218b76c,9a03a5c2cf2c847c51d56eba03e00031,delivered,4/7/2017 18:25,5/7/2017 17:41,7/7/2017 18:25,17/7/2017 17:36,26/7/2017 0:00, 1 ,1 ,1, 1 ,1 ,
6296cd93e0540917385ff96f03f3ad92,e3b7e1d95c0fc141ba579fe399e81e58,delivered,30/1/2018 14:33,31/1/2018 13:31,1/2/2018 14:41,14/2/2018 14:07,5/3/2018 0:00, 1 ,1 ,1, 1 ,1 ,
7b20199069d3b0d759ee39520cf5aed2,2dfa899c2cef91ca57781435d68471dc,delivered,26/12/2017 17:50,27/12/2017 15:59,3/1/2018 20:28,9/1/2018 23:28,22/1/2018 0:00, 1 ,1 ,1,0 ,1 ,
7b20199069d3b0d759ee39520cf5aed2,2dfa899c2cef91ca57781435d68471dc,delivered,26/12/2017 17:50,27/12/2017 15:59,3/1/2018 20:28,9/1/2018 23:28,22/1/2018 0:00, 1 ,1 ,1,0 ,1 ,
ef43d5664bd1ab24fd6b38b5a8ca3cf6,8d61ec6452053b7b174af0627f83d6ca,delivered,21/11/2017 23:07,22/11/2017 21:13,28/11/2017 13:21,11/12/2017 20:58,8/12/2017 0:00, 1 ,0 ,1, 1 ,1 ,
dbe195a43ea7995d3af77d9cce165f89,8cf5e488e3ca60e1a6637dc74a2e772f,delivered,22/1/2018 15:44,23/1/2018 13:12,26/1/2018 21:26,6/2/2018 19:41,20/2/2018 0:00, 1 ,1 ,1, 1 ,1 ,
0509b3b20635c8d54544dc048d95318b,60d8ab975103138567fe656cf30575f4,delivered,22/6/2018 19:08,23/6/2018 16:35,26/6/2018 14:50,4/7/2018 21:48,17/7/2018 0:00, 1 ,1 ,1, 1 ,1 ,
d9a40c62c40151c4710705c2b92b4a50,deb19dc4202f498d4189969a9cc38a27,delivered,7/7/2017 10:00,8/7/2017 7:05,18/7/2017 15:23,5/8/2017 1:12,10/8/2017 0:00, 1 ,1 ,1, 1 ,1 ,
0f6896ec061c74612b3a5ab4f2146d0e,ee185cc1e2f628edb1634c85c6a8cd20,delivered,12/3/2018 13:07,13/3/2018 9:51,14/3/2018 18:03,24/4/2018 22:11,12/4/2018 0:00, 1 ,0 ,1,0 ,0 , Duplicate order id 
0f6896ec061c74612b3a5ab4f2146d0e,ee185cc1e2f628edb1634c85c6a8cd20,delivered,12/3/2018 13:07,13/3/2018 9:51,14/3/2018 18:03,24/4/2018 22:11,12/4/2018 0:00, 1 ,0 ,1,0 ,0 , Duplicate order id 
0f6896ec061c74612b3a5ab4f2146d0e,ee185cc1e2f628edb1634c85c6a8cd20,delivered,12/3/2018 13:07,13/3/2018 9:51,14/3/2018 18:03,24/4/2018 22:11,12/4/2018 0:00, 1 ,0 ,1,0 ,0 , Duplicate order id 
0f6896ec061c74612b3a5ab4f2146d0e,ee185cc1e2f628edb1634c85c6a8cd20,delivered,12/3/2018 13:07,13/3/2018 9:51,14/3/2018 18:03,24/4/2018 22:11,12/4/2018 0:00, 1 ,0 ,1,0 ,0 , Duplicate order id 
5eeb092ebe54bc6f635f566588d2e908,b67e09339b0e590a3e6dd7c502badc8f,delivered,21/1/2018 17:44,22/1/2018 13:55,25/1/2018 2:35,30/1/2018 16:35,16/2/2018 0:00, 1 ,1 ,1,0 ,1 ,
5eeb092ebe54bc6f635f566588d2e908,b67e09339b0e590a3e6dd7c502badc8f,delivered,21/1/2018 17:44,22/1/2018 13:55,25/1/2018 2:35,30/1/2018 16:35,16/2/2018 0:00, 1 ,1 ,1,0 ,1 ,
ade0863d75391c3ca83985f0b3c681e9,7606a0ab620848954d04ab711d463100,delivered,9/10/2017 8:07,10/10/2017 3:27,11/10/2017 12:53,19/10/2017 19:18,6/11/2017 0:00, 1 ,1 ,1,0 ,1 ,
ade0863d75391c3ca83985f0b3c681e9,7606a0ab620848954d04ab711d463100,delivered,9/10/2017 8:07,10/10/2017 3:27,11/10/2017 12:53,19/10/2017 19:18,6/11/2017 0:00, 1 ,1 ,1,0 ,1 ,
bdd49e833a618b2e10096e4bd5725977,9edf4e2bfac35f5d2d41782e8c06f0b3,delivered,14/3/2018 22:19,15/3/2018 17:35,19/3/2018 18:38,6/4/2018 19:55,2/4/2018 0:00, 1 ,0 ,1,0 ,0 , Duplicate order id 
bdd49e833a618b2e10096e4bd5725977,9edf4e2bfac35f5d2d41782e8c06f0b3,delivered,14/3/2018 22:19,15/3/2018 17:35,19/3/2018 18:38,6/4/2018 19:55,2/4/2018 0:00, 1 ,0 ,1,0 ,0 , Duplicate order id 
bdd49e833a618b2e10096e4bd5725977,9edf4e2bfac35f5d2d41782e8c06f0b3,delivered,14/3/2018 22:19,15/3/2018 17:35,19/3/2018 18:38,6/4/2018 19:55,2/4/2018 0:00, 1 ,0 ,1,0 ,0 , Duplicate order id 
1b34f3de23ae790473c7e4ef6ac0b1f1,8953f8bf10bed387ad35f83d268ecf2a,delivered,17/8/2018 8:05,18/8/2018 2:55,23/8/2018 14:47,27/8/2018 21:27,3/9/2018 0:00, 1 ,1 ,1, 1 ,1 ,
b4d847b337890c09d43b616bf0ba2ee3,178d1d635e061e8ad879f9ed0bdeba01,delivered,7/2/2018 15:44,8/2/2018 10:31,9/2/2018 18:16,2/3/2018 23:12,15/3/2018 0:00, 1 ,1 ,1, 1 ,1 ,
0512553e39efd59a9572ce7eebacd43a,0fb9deeb22eef8579c6104c8b1007f19,delivered,26/10/2017 8:48,27/10/2017 3:07,27/10/2017 19:03,20/11/2017 18:22,16/11/2017 0:00, 1 ,0 ,1, 1 ,1 ,
652dd1e43c57c5f82622cd0d4ec1c376,7dbed95882f0d8bdb7279f822f09bd96,delivered,1/8/2018 10:52,2/8/2018 5:05,2/8/2018 12:09,8/8/2018 0:12,16/8/2018 0:00, 1 ,1 ,1, 1 ,1 ,
afcf3863fcb506587dd64998940c5785,0980d1bf97df05137f76ff388b1b2ec9,delivered,18/5/2018 9:43,19/5/2018 3:38,21/5/2018 13:59,7/6/2018 16:38,12/6/2018 0:00, 1 ,1 ,1, 1 ,1 ,
347fd41d0f1089cc83a4fc100a95f3f8,dc520404eec2487b577e0c13a64a48ff,delivered,15/5/2017 9:38,16/5/2017 3:22,17/5/2017 14:45,22/5/2017 17:15,24/5/2017 0:00, 1 ,1 ,1,0 ,1 ,
347fd41d0f1089cc83a4fc100a95f3f8,dc520404eec2487b577e0c13a64a48ff,delivered,15/5/2017 9:38,16/5/2017 3:22,17/5/2017 14:45,22/5/2017 17:15,24/5/2017 0:00, 1 ,1 ,1,0 ,1 ,
74b0cc42b04ee1e7ad337a157d1eff9a,dafd8d87717e26770c556fd18879054b,delivered,14/2/2017 9:21,15/2/2017 3:03,15/2/2017 11:37,24/2/2017 8:31,15/3/2017 0:00, 1 ,1 ,1, 1 ,1 ,
baad5004c5d12ad2ed5467f21914396b,16fd28bae68d51e34f732ae6d1337918,delivered,29/1/2018 10:54,30/1/2018 4:31,31/1/2018 22:48,14/2/2018 23:53,20/2/2018 0:00, 1 ,1 ,1,0 ,1 ,
baad5004c5d12ad2ed5467f21914396b,16fd28bae68d51e34f732ae6d1337918,delivered,29/1/2018 10:54,30/1/2018 4:31,31/1/2018 22:48,14/2/2018 23:53,20/2/2018 0:00, 1 ,1 ,1,0 ,1 ,
