order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
da199a7491e600f839b6a5f580902cd9,b8a5c16528757594028cc97c84dae4c8,delivered,2018-05-21 11:54:32,2018-05-21 15:31:58,2018-05-22 07:58:00,2018-05-24 15:28:35,2018-06-04 00:00:00
dad7fd1c4434137c836f09ae15ec86a4,14555edc3920d5f094b0f2278bfbd438,delivered,2017-07-18 08:54:51,2017-07-19 09:03:14,2017-07-19 18:22:30,2017-08-23 17:20:34,2017-08-11 00:00:00
a494244817c043c16eb0c72c5d0384ad,c691fa8d8cf769ea3b4b02572b606a6b,delivered,2017-11-29 10:40:13,2017-11-29 11:00:14,2017-11-30 19:49:02,2017-12-19 22:53:20,2017-12-28 00:00:00
4bd03dd6a8e45ca2f88013cf71bd22f8,28010f664ab68f8a7a67b4d249f46291,delivered,2018-01-13 21:44:25,2018-01-16 03:34:48,2018-01-16 23:42:56,2018-01-25 16:12:16,2018-02-15 00:00:00
513d0aea6e84d49ab30dda9ab70053b1,09703c9d52696df6b0c0f4dd1c8729f8,delivered,2017-03-15 08:08:39,2017-03-15 08:08:39,2017-03-21 03:08:12,2017-03-23 12:58:35,2017-04-05 00:00:00
f6a0e9f2ee368264a84d69d92c9a5b3f,3c5a39f999c141a42792a0f2e1c7726d,delivered,2017-07-09 15:19:58,2017-07-09 15:30:16,2017-07-14 19:12:13,2017-07-26 03:16:50,2017-08-15 00:00:00
3ac0423d1e7e335f83c8fa3600ae47d7,90b628e6e1e90b38b06cde74092a0ced,delivered,2017-02-14 17:04:00,2017-02-15 17:10:12,2017-03-10 05:02:49,2017-03-29 18:53:09,2017-03-15 00:00:00
60c821245c90f135828d088e25c3ffb6,60b7c6b75aef6b90ad544ee8b85c7901,delivered,2018-06-10 10:40:25,2018-06-10 10:58:08,2018-06-11 13:33:00,2018-06-18 12:11:06,2018-07-11 00:00:00
3d6031aba8562253267cc241b6113b98,7a33b68891edd3370f13fc2adbb312ac,delivered,2017-04-19 22:15:27,2017-04-19 22:30:18,2017-04-20 16:15:48,2017-05-15 09:45:43,2017-05-09 00:00:00
9d9551f39ab1dfc1287b84fe2da6f55f,6955b02fbb91a54af55310ac2ce3b3c3,delivered,2018-06-26 10:41:19,2018-06-26 10:58:08,2018-06-26 14:44:00,2018-07-02 20:26:52,2018-07-23 00:00:00
1f1eea532cdd1978a4a9438a5373ebca,e192295a80bc140473d53f22afc589f4,delivered,2018-06-17 12:33:48,2018-06-19 04:16:58,2018-06-20 13:56:00,2018-06-22 16:18:49,2018-07-03 00:00:00
5bc2a7b8f0817443a86b69461e742cc9,e24c95c7fcea91f9d8e06c7b2a139301,delivered,2018-01-03 12:40:29,2018-01-03 13:31:57,2018-01-03 22:25:00,2018-01-12 21:59:18,2018-02-01 00:00:00
0e0b2c3867ebecdb54f64e443e7f1921,8cb3cf719a82ef35da063198b29ae4a3,delivered,2017-11-06 14:37:36,2017-11-08 03:50:21,2017-11-10 20:28:33,2017-11-23 15:04:51,2017-11-30 00:00:00
7dcf28f5c87ece1d91e794b803e494f2,119aa198a9f4d3894c1b4bca5dc8ebc7,processing,2017-06-01 12:48:34,2017-06-01 13:10:39,,,2017-06-26 00:00:00
2887a3e067f56df09cbc679f3646deb0,d18bff6a3de67eebfab42468ffcc42a5,delivered,2018-03-16 10:36:42,2018-03-16 10:49:01,2018-03-20 13:42:44,2018-03-29 17:34:08,2018-04-04 00:00:00
94f8ab9447f8eb39ed2c902712caf1bb,cae59be8fe9ba743966352a06bfb1440,delivered,2018-01-24 11:49:08,2018-01-24 11:59:47,2018-01-25 15:47:58,2018-02-02 21:52:17,2018-02-21 00:00:00
52692fd13ed3c4d1ec0df879ad5e7a6b,3de3e8522e10142f9c6d2027154ad596,delivered,2017-04-29 19:11:54,2017-04-29 19:22:37,2017-05-03 15:33:56,2017-05-12 11:07:38,2017-06-02 00:00:00
e0fd66782409b23632b81b1c01c46c24,50c123c170cef36e20c9c01d526338d0,delivered,2017-06-25 14:15:58,2017-06-25 14:25:17,2017-06-27 15:07:33,2017-07-04 17:11:36,2017-07-18 00:00:00
accd8ec914c1ab328cfbafe6a5339c85,82a238f8e3cd8ba8688cd74ada659cf1,delivered,2018-01-25 13:20:00,2018-01-25 13:38:52,2018-01-26 18:05:52,2018-01-29 22:28:40,2018-02-09 00:00:00
04c377db9e026afed8d38404a910c00f,40f1bbcb789024d217509ad89d2dd556,delivered,2018-02-18 20:18:36,2018-02-18 20:30:31,2018-02-21 18:27:21,2018-03-07 18:06:38,2018-03-16 00:00:00
9950e10864fad6c02ade4829884ebd39,ceb4667fc3851809ade8a13953032538,delivered,2017-11-25 00:50:58,2017-11-25 03:17:23,2017-11-30 00:02:58,2017-12-12 18:52:52,2017-12-18 00:00:00
8426778a02661989b8520457d7045886,00f4202fec304d8f984a33eddc630e0f,delivered,2018-04-09 18:53:07,2018-04-09 19:11:34,2018-04-11 16:38:58,2018-04-25 00:28:30,2018-05-11 00:00:00
55a924f9f03b8eefb1d0ed3c312263ce,f632c808918636bee977a68126b32188,delivered,2017-12-27 21:08:49,2017-12-27 21:17:27,2017-12-28 22:19:18,2018-01-03 21:22:18,2018-01-22 00:00:00
d9dd31d18506394e89644f5e0b9664e3,525386e5496dcb6a38723359f7450144,delivered,2017-10-11 12:32:56,2017-10-11 14:43:04,2017-10-13 23:13:49,2017-10-17 18:30:07,2017-10-30 00:00:00
a757a56d0e861a38647169019a35ef8d,c6ff821f69a0dec55cfc2694414e45e4,delivered,2017-11-20 11:46:59,2017-11-20 12:09:22,2017-11-23 00:12:13,2017-12-13 19:12:46,2017-12-12 00:00:00
2380ca3ffd1097862f0f1f9b8f7c566f,731723e171b17d3d3d478ea3a1f4151d,delivered,2018-05-12 13:38:34,2018-05-12 13:54:45,2018-05-14 12:42:00,2018-05-23 17:32:53,2018-06-06 00:00:00
fdf6635fc014c7f771754eefe24ff684,d204659d7a7e5e8d95820be143be3acc,delivered,2018-01-14 18:50:16,2018-01-14 19:09:18,2018-01-15 23:39:49,2018-02-02 02:50:58,2018-02-14 00:00:00
bd5c96897aa0d348c89df8ebc8f13c3d,82452ba1984cdfcfb649c4628a41190c,delivered,2017-08-15 15:41:57,2017-08-15 17:35:20,2017-08-18 15:43:58,2017-08-31 19:27:43,2017-09-06 00:00:00
513d0aea6e84d49ab30dda9ab70053b1,09703c9d52696df6b0c0f4dd1c8729f8,delivered,2017-03-15 08:08:39,2017-03-15 08:08:39,2017-03-21 03:08:12,2017-03-23 12:58:35,2017-04-05 00:00:00
973f596fdd2295f00754dd37ab7eb684,01cc68904d33964bd2e7bd52d10efe18,delivered,2017-02-06 22:47:03,2017-02-06 22:55:13,2017-02-10 15:27:04,2017-02-15 04:35:01,2017-03-01 00:00:00
a476749332fa1502701657ec467468fb,c1f0fe3bb2fc6c29afff6b671b1b27c0,delivered,2017-06-14 13:29:02,2017-06-15 02:50:23,2017-06-16 14:09:35,2017-06-26 15:10:02,2017-07-07 00:00:00
4f2d5b2e994088d66bfbfc72e7ccc002,fa8a4bda569c794150f39cda0dfe0734,delivered,2017-08-21 10:44:56,2017-08-21 11:04:40,2017-08-22 15:08:24,2017-08-29 19:22:49,2017-09-13 00:00:00
27f60f8461adbfd9213bd35b38206bfe,3036fcbb292e7d1ad4c25c254b5e246f,delivered,2018-06-05 18:47:47,2018-06-05 19:13:41,2018-06-06 12:26:00,2018-06-13 12:02:24,2018-07-11 00:00:00
03181fddac1b424c893821ec539b2abf,2e3c87a1fe28dc56e695f7584818c62b,delivered,2018-05-05 16:35:57,2018-05-05 16:53:39,2018-05-07 11:37:00,2018-05-08 16:08:40,2018-05-18 00:00:00
374d4811c6f3657ec62ffec582801ccd,3e9aca248d1d381339c86c8682cd7647,delivered,2018-08-03 17:53:36,2018-08-03 18:24:00,2018-08-08 14:21:00,2018-08-14 14:32:03,2018-08-17 00:00:00
6ee77fd090a49ec9c4e15bd1a94e100e,d24a0f00aa18133811d0aa666da75ff6,delivered,2017-03-23 17:44:48,2017-03-25 02:15:36,2017-04-07 15:15:50,2017-04-12 12:39:05,2017-04-26 00:00:00
771c4f1f521f462e4b95619e648aaeab,d424b3ce4c850247e8c84ff8752de868,delivered,2017-03-22 20:15:15,2017-03-22 20:15:15,2017-03-30 13:14:34,2017-03-28 17:28:32,2017-04-12 00:00:00
4259b9850303df4a05fb8b708405b75e,b168384955d47d20478b0a540d870068,delivered,2018-01-22 12:14:12,2018-01-22 14:19:11,2018-01-25 15:52:53,2018-01-31 21:32:32,2018-02-14 00:00:00
6255b494d1f33dd8dc68c7e80c4a7119,7676a6b51ce4574665467c5c9987eea0,delivered,2017-12-04 16:55:45,2017-12-04 18:30:43,2017-12-06 20:43:02,2017-12-21 00:58:51,2017-12-29 00:00:00
dd74aa86ac49c4818ea173b6a376d8de,2dd21bcff00bdf23764d180e6b65e7c9,delivered,2018-02-03 14:05:15,2018-02-03 14:30:19,2018-02-08 23:57:47,2018-02-26 20:43:20,2018-03-01 00:00:00
d17638ac2491f744bd174a75e2b9c4dc,61d03c7d32818bdb8eb0aad9e29332c1,delivered,2018-04-04 21:08:38,2018-04-04 21:28:31,2018-04-06 00:28:23,2018-04-14 00:58:54,2018-04-23 00:00:00
6e41c1b023ea08cb4744bbe97eedb35c,27a88f58c6d8d6be880c80c424c16202,delivered,2018-06-28 18:50:51,2018-06-28 19:11:39,2018-06-29 14:21:00,2018-07-04 15:32:11,2018-07-25 00:00:00
2de6a60c0b5386778d202e28d688553c,2177339c6c7841dd2233b686a3566bcc,delivered,2017-05-12 10:24:16,2017-05-12 10:35:17,2017-05-12 11:14:43,2017-05-16 16:53:38,2017-06-01 00:00:00
b958441e8e334c3996a9b0c55e5c797b,b2ed2acbaaf621b391406a133bcb1c96,delivered,2018-04-10 15:24:04,2018-04-10 15:50:24,2018-04-11 19:45:23,2018-04-12 20:02:34,2018-04-20 00:00:00
e2ae0065226927a2f9a53f2f05b12c72,17e8bd2e948117e1412cada1efec067a,delivered,2018-07-02 20:31:39,2018-07-05 16:14:52,2018-07-17 10:28:00,2018-07-24 00:21:52,2018-07-27 00:00:00
6bfefd597dae9bcdc38e087a154ab6e5,c0fd6186a94fc6fe13f085e45a2b5045,delivered,2018-04-25 21:55:09,2018-04-25 22:10:23,2018-04-27 12:56:00,2018-05-08 15:45:39,2018-05-18 00:00:00
a46e7e8e02915adecb392ad065121a51,0ef4273145d74465c180b6a9fbb9799b,delivered,2018-08-17 10:59:18,2018-08-18 10:50:41,2018-08-24 14:21:00,2018-08-29 20:03:26,2018-09-27 00:00:00
0f1a1c17b6ff23cc7274179c76e2af82,66af0dad10050ee5122fc1b0de8b0e3c,delivered,2018-02-08 20:37:19,2018-02-08 20:50:30,2018-02-09 20:57:53,2018-02-15 02:58:26,2018-02-22 00:00:00
149bca3daf097d7695389efb9b491653,2af13ca2d0e14a998266edf6afa7291d,delivered,2018-08-20 03:59:40,2018-08-20 14:11:03,2018-08-20 15:12:00,2018-08-30 16:40:36,2018-08-23 00:00:00
03d7dd4730b71e0a310c9b30431c1961,da8dfb2660ba315e2a99e6e3aa2f5c10,shipped,2018-05-30 19:42:15,2018-05-30 19:55:16,2018-06-01 14:11:00,,2018-07-03 00:00:00
0f6896ec061c74612b3a5ab4f2146d0e,ee185cc1e2f628edb1634c85c6a8cd20,delivered,2018-03-12 13:07:37,2018-03-13 09:51:09,2018-03-14 18:03:24,2018-04-24 22:11:57,2018-04-12 00:00:00
f26f902bdbbc733c04384af07f954c19,e04fc9722632182bd8740b612e764f2f,delivered,2018-08-20 14:25:47,2018-08-20 16:15:30,2018-08-22 12:48:00,2018-08-24 23:18:57,2018-08-24 00:00:00
c9d576bba5cffe5797794e2a5ff5d70b,a170300e0506e2e9660c4bbd3f4149a7,delivered,2018-01-30 21:30:05,2018-02-01 02:35:39,2018-02-02 21:32:51,2018-02-14 20:59:06,2018-03-06 00:00:00
3dc9704f804fcd14def080ddb628a245,69321e0f270ea1ff8af1d565826e5a2c,delivered,2018-03-21 13:03:52,2018-03-21 13:15:30,2018-03-22 19:33:02,2018-04-16 23:42:52,2018-04-09 00:00:00
f33bb10a8083242acc69681587de119f,7f2c7852591133faac4da0fce82fb87d,delivered,2018-05-28 23:15:15,2018-05-28 23:29:50,2018-05-29 12:17:00,2018-06-04 17:34:46,2018-06-29 00:00:00
bd50a7fe9fd97ea4b7663031a319e150,0975c3cf2e418ebfa5d1191a2dffd59d,delivered,2016-12-23 23:16:47,2016-12-23 23:31:37,2016-12-27 06:14:27,2016-12-28 15:54:44,2017-01-19 00:00:00
e105d0f5799042c758b417e6dce2c3a5,c329c0883d4e70ebb322ddf77e68fecb,delivered,2017-08-09 12:30:18,2017-08-11 04:26:18,2017-08-14 21:12:52,2017-08-25 18:05:13,2017-08-31 00:00:00
4259b9850303df4a05fb8b708405b75e,b168384955d47d20478b0a540d870068,delivered,2018-01-22 12:14:12,2018-01-22 14:19:11,2018-01-25 15:52:53,2018-01-31 21:32:32,2018-02-14 00:00:00
07ea296aee6d3fc7e722d3d2716448c9,72bda37cce8718fda2c702b1a23d4ac5,delivered,2018-05-01 12:57:12,2018-05-01 13:36:11,2018-05-02 15:44:00,2018-05-03 17:39:36,2018-05-14 00:00:00
190f1efcb8b7f7fdcf6690c0c3e78c39,0975b736f07ef1af2adb4e91cba4a035,delivered,2017-12-23 22:51:50,2017-12-23 23:08:39,2017-12-26 18:52:27,2018-01-11 22:34:10,2018-02-06 00:00:00
a7947c0869dbc1d6a6efb0c567cb0099,b1db5d94490687ac415441231056307d,delivered,2018-07-19 18:36:37,2018-07-19 18:50:14,2018-07-23 16:41:00,2018-07-24 22:42:43,2018-07-30 00:00:00
45de27572f22822e03786f094dee22f3,5eaca6dbb83458bc7094070e23ab592e,delivered,2018-05-21 08:13:46,2018-05-21 08:31:04,2018-05-21 16:11:00,2018-06-05 15:42:55,2018-06-07 00:00:00
4d5abe7999d76d1fb6237d3677706af0,88aac7b0942dcdb41ebabf7811b106fc,delivered,2017-11-23 18:13:30,2017-11-23 18:55:39,2017-11-28 20:07:50,2017-12-19 08:58:58,2018-01-04 00:00:00
130afe1134371f8c69afe4999fc8d671,e42b34f1da8134e1eb83af0ecb8ab308,delivered,2017-08-03 20:52:33,2017-08-03 21:05:14,2017-08-04 18:57:38,2017-08-14 19:10:00,2017-08-25 00:00:00
3ac0423d1e7e335f83c8fa3600ae47d7,90b628e6e1e90b38b06cde74092a0ced,delivered,2017-02-14 17:04:00,2017-02-15 17:10:12,2017-03-10 05:02:49,2017-03-29 18:53:09,2017-03-15 00:00:00
03cd43eb7c373b23a0b55c1c8f76c861,14d70a0cee529bb63fec5712914c3938,delivered,2018-06-28 10:17:16,2018-06-28 10:31:33,2018-06-29 14:45:00,2018-07-04 00:51:59,2018-07-23 00:00:00
15565710182cd35455ee0abf4b701ea9,5e7bb90d4342e8086e9a9acc1360a1e0,delivered,2018-02-17 08:27:55,2018-02-20 07:27:53,2018-02-23 23:14:50,2018-03-02 23:29:03,2018-03-16 00:00:00
b74a684e587b26938063adffbe35f41d,863aaf463c23aafb865f575f0e58432a,delivered,2018-07-01 22:31:33,2018-07-01 22:49:58,2018-07-03 12:07:00,2018-07-11 16:29:45,2018-08-01 00:00:00
d71541c100c5e5c1c55d5db9290f8851,ee3dd5769faf8ff6cde4f3120f191d4f,delivered,2018-01-09 20:23:38,2018-01-10 10:32:35,2018-01-10 22:20:10,2018-01-17 14:28:51,2018-02-07 00:00:00
b8cbd785d723a9bb46690512ee7b5440,3f107d24eaa727aacad371b02a0efdea,delivered,2018-04-25 15:25:21,2018-04-26 15:32:59,2018-04-30 10:42:00,2018-05-07 11:38:28,2018-05-11 00:00:00
9ae8993f1d41f39505759f4683e0d2ad,04bb960a2876e66f7874886ca00ebb88,delivered,2018-02-11 15:06:24,2018-02-11 15:27:25,2018-02-16 21:04:08,2018-02-27 00:16:31,2018-03-05 00:00:00
c07ddbce3f94a335544e744012c52f0f,ea2ecf4a8368958eee851ed4f09dfcc1,delivered,2018-06-16 11:21:25,2018-06-16 11:37:54,2018-06-19 14:14:00,2018-06-20 21:04:42,2018-06-28 00:00:00
67dfef90831fae7aa3b82e90e93ed02a,4f2aca9e9d7d67b1b3f30feaba2323c6,delivered,2018-05-10 14:27:42,2018-05-10 14:56:46,2018-05-10 19:56:00,2018-05-18 22:46:41,2018-06-01 00:00:00
da6f3c22dc38f6e133f8a8f14f5d3cdb,80a76c0a8a6700d1b4a7c5d0a0820b76,delivered,2017-09-18 17:53:53,2017-09-19 03:55:27,2017-09-19 19:32:41,2017-09-28 20:57:50,2017-10-06 00:00:00
c3c27f7cd6104efcb1a0d7793dd66fd2,faac546cb986bf69ac3fe11b519c3c43,delivered,2018-02-21 20:48:49,2018-02-21 21:49:05,2018-02-27 17:05:47,2018-03-05 19:37:22,2018-03-23 00:00:00
1ec0f6dd4813ff79c33a11b6c372cfb8,880d3d3c4199a399b6303b5417a8990f,delivered,2017-05-14 10:15:33,2017-05-14 10:25:10,2017-05-15 11:43:46,2017-05-25 09:46:54,2017-06-02 00:00:00
1329f69c4d3811f5a7bc6be850089a0d,840b47362264dfde96bdc04f1d702d0c,delivered,2018-07-27 11:30:02,2018-07-31 04:31:40,2018-07-31 15:17:00,2018-08-06 16:32:39,2018-08-29 00:00:00
24b438f705e768756df250d282036292,d1c425b2df58e8d9c491e705299eb8f6,delivered,2018-04-23 08:41:31,2018-04-24 19:08:44,2018-04-30 13:52:00,2018-05-14 21:34:42,2018-05-21 00:00:00
bbb45005fd322e2f3349b9b764a34d50,d74286e9f56b6926ec98bee130a867b6,delivered,2018-01-09 08:50:14,2018-01-09 09:08:28,2018-01-09 23:57:43,2018-01-10 20:43:13,2018-02-09 00:00:00
6255b494d1f33dd8dc68c7e80c4a7119,7676a6b51ce4574665467c5c9987eea0,delivered,2017-12-04 16:55:45,2017-12-04 18:30:43,2017-12-06 20:43:02,2017-12-21 00:58:51,2017-12-29 00:00:00
bd5c96897aa0d348c89df8ebc8f13c3d,82452ba1984cdfcfb649c4628a41190c,delivered,2017-08-15 15:41:57,2017-08-15 17:35:20,2017-08-18 15:43:58,2017-08-31 19:27:43,2017-09-06 00:00:00
6c3808960b526766ea7a00ae22c020ab,30475771653cbc88a01817e3af381214,delivered,2018-05-16 09:39:07,2018-05-16 09:57:16,2018-05-21 08:34:00,2018-06-09 15:03:18,2018-06-26 00:00:00
4415361bddc6491e81dff0a462283bb7,878fdb568a2cc05dce77c30f729f439a,delivered,2018-03-28 20:52:11,2018-03-30 03:10:31,2018-04-04 00:34:26,2018-04-05 18:32:45,2018-04-10 00:00:00
d43ec367e36ab5844465e6127f159862,aca5529c3c611cc45b4907b4046e4bd1,delivered,2017-07-01 20:25:32,2017-07-04 04:44:38,2017-07-06 06:23:45,2017-07-14 18:53:45,2017-08-02 00:00:00
6b0eaae462243e328c81413a0b1968ed,d76e9fe365aae1bb4307f9676894d9c3,delivered,2018-02-19 10:53:23,2018-02-20 14:35:27,2018-02-21 20:37:04,2018-02-24 14:48:54,2018-03-05 00:00:00
c88921a6cbda2e9973f9cfbd4e771d20,dc29649b0a10811a1a7e96a23c537999,delivered,2017-03-24 15:02:23,2017-03-24 15:15:12,2017-03-28 08:33:19,2017-04-04 15:52:26,2017-04-12 00:00:00
3aea5a83ca5bc41e6ecd21afd19bbd81,aff521ae3a328c4c9601f45f907cc7a5,delivered,2018-01-15 15:47:39,2018-01-16 15:36:25,2018-01-17 21:04:25,2018-02-06 22:28:35,2018-02-16 00:00:00
55239e09e4cd4de5e2e69452283e9b36,b3e091c31147aa119a2679a245a4fd9f,delivered,2017-07-22 10:44:10,2017-07-22 10:55:08,2017-08-09 20:50:10,2017-08-09 20:50:10,2017-08-17 00:00:00
1f1eea532cdd1978a4a9438a5373ebca,e192295a80bc140473d53f22afc589f4,delivered,2018-06-17 12:33:48,2018-06-19 04:16:58,2018-06-20 13:56:00,2018-06-22 16:18:49,2018-07-03 00:00:00
649fbfef8ead059794ca4dff975904d0,4a4a9d30308a7275440ff5514f22d367,delivered,2018-04-23 16:20:13,2018-04-24 17:43:52,2018-04-24 02:17:23,2018-05-03 19:51:27,2018-05-11 00:00:00
ab7247404a9215230d6977f0e1dfe5fb,bbab0e16e150f2c43a5250b0e586f839,delivered,2017-09-06 21:30:23,2017-09-06 21:43:44,2017-09-08 15:12:11,2017-10-02 17:27:12,2017-10-04 00:00:00
aff8085aa67afd7180c91552d939a4dd,aac4712a1869e7e6c81ad015c0f098aa,delivered,2017-05-29 13:06:03,2017-05-30 04:30:30,2017-05-31 09:07:44,2017-06-13 11:53:57,2017-06-27 00:00:00
29c5a7f7a7e0947fa6d28f355cd28c5f,8b5ac3704c58f8ab8591a68d5427f41e,delivered,2018-05-15 13:53:23,2018-05-15 14:30:39,2018-05-21 16:30:00,2018-06-06 15:04:08,2018-06-05 00:00:00
228fe28497863cfa489cfd0177809d45,d218b51d7923b68503ae5ccc23c77bb5,delivered,2018-02-12 11:28:37,2018-02-13 12:15:31,2018-02-15 16:28:33,2018-02-17 00:28:41,2018-02-26 00:00:00
dee8d1d83278b2ec6e50c6472cd24c81,baa484e36b520c9d8931adc896ebc1c8,delivered,2018-04-05 20:25:28,2018-04-05 20:35:21,2018-04-09 15:52:10,2018-04-17 16:32:44,2018-04-30 00:00:00
9eb558dc91f57ce1f1fb9ebc60bf8963,8d7a21a72282d71b2bef61355e5f1b88,delivered,2018-02-06 12:48:56,2018-02-06 13:08:28,2018-02-09 23:09:39,2018-03-02 20:56:47,2018-03-06 00:00:00
dd74aa86ac49c4818ea173b6a376d8de,2dd21bcff00bdf23764d180e6b65e7c9,delivered,2018-02-03 14:05:15,2018-02-03 14:30:19,2018-02-08 23:57:47,2018-02-26 20:43:20,2018-03-01 00:00:00
497b22cf27e02673170a190f5c0f621d,c2ebce3c867123caeef82732803f86b4,delivered,2018-08-21 00:18:05,2018-08-21 00:30:25,2018-08-21 13:24:00,2018-08-24 14:06:28,2018-09-14 00:00:00
5ce67f8655ea16aca378fdb87e3a8665,a7f2c8702670c3daa643060f32eba202,delivered,2018-03-02 00:29:29,2018-03-02 01:20:32,2018-03-02 22:14:52,2018-03-07 17:46:09,2018-03-14 00:00:00
29c5a7f7a7e0947fa6d28f355cd28c5f,8b5ac3704c58f8ab8591a68d5427f41e,delivered,2018-05-15 13:53:23,2018-05-15 14:30:39,2018-05-21 16:30:00,2018-06-06 15:04:08,2018-06-05 00:00:00
973f596fdd2295f00754dd37ab7eb684,01cc68904d33964bd2e7bd52d10efe18,delivered,2017-02-06 22:47:03,2017-02-06 22:55:13,2017-02-10 15:27:04,2017-02-15 04:35:01,2017-03-01 00:00:00
fd86c80924b4be8fb7f58c4ecc680dae,db76ebd0d51c2b3cc44d84cd6df46336,delivered,2018-03-08 19:37:45,2018-03-08 20:28:42,2018-03-09 18:04:46,2018-03-16 01:30:56,2018-03-27 00:00:00
98c9c5c7df242bfccd1ad3510eff89f2,2879df7ed1e90a3f0bad2a69eaa904ba,delivered,2018-02-02 16:45:13,2018-02-02 17:43:16,2018-02-05 16:07:45,2018-02-20 17:22:10,2018-03-01 00:00:00
93afe3c6fc66e7f50b000e621fa6fa49,c0757f19964e56c02b05e41d1ea20879,delivered,2017-11-22 16:58:38,2017-11-22 17:11:28,2017-11-23 17:12:42,2017-11-27 19:27:07,2017-12-15 00:00:00
71f9826cc06707008c91a2192b11728e,ac5872796a8e17fa078a88cabc2e4578,delivered,2018-05-01 14:14:10,2018-05-01 14:34:14,2018-05-03 19:04:00,2018-05-04 16:09:05,2018-05-21 00:00:00
bc14a141bbb47b18a33d0a1747cab119,80cd6471cc015cdc037bb17791e1ccc6,delivered,2018-08-17 09:51:45,2018-08-21 04:55:38,2018-08-21 15:54:00,2018-08-24 17:33:37,2018-08-28 00:00:00
919f7b191b8ebc3ee9ab62e05ae3b2bb,53516cee27cdbecaa1d122f5ae9a2507,delivered,2017-11-22 11:09:39,2017-11-22 11:18:17,2017-12-01 15:11:50,2017-12-08 23:47:00,2017-12-20 00:00:00
25f881c06011a27d879e9f15328a57e0,633586e0e4e3686ee988c54b28e1f4bf,delivered,2018-03-15 15:45:18,2018-03-15 15:55:25,2018-03-16 18:44:26,2018-03-27 20:08:50,2018-04-17 00:00:00
42f1ec56e012e2c2c5b269c7681ff429,3be2672b8530d0f4d342c18d907de378,delivered,2018-01-02 16:46:47,2018-01-02 16:55:56,2018-01-15 20:58:39,2018-01-24 12:54:30,2018-02-16 00:00:00
4ab6fc6c373a975bb90e462b81260198,c655ad65c7fb69b14d38b1544b44830c,delivered,2017-11-14 16:19:50,2017-11-14 17:03:45,2017-11-17 10:55:03,2017-11-23 18:07:36,2017-12-04 00:00:00
b2127a179063646c6e1e80f4617156fd,c007979976672f82a106285c9426d7c0,delivered,2018-01-11 17:49:13,2018-01-11 18:20:37,2018-01-17 22:23:28,2018-01-24 01:32:45,2018-02-09 00:00:00
bd5c96897aa0d348c89df8ebc8f13c3d,82452ba1984cdfcfb649c4628a41190c,delivered,2017-08-15 15:41:57,2017-08-15 17:35:20,2017-08-18 15:43:58,2017-08-31 19:27:43,2017-09-06 00:00:00
e97c5b2fbc059aff15280edf4ff75dab,096998a766ecdf5781ac34029965b83f,delivered,2017-08-15 17:31:14,2017-08-16 03:30:23,2017-08-16 17:07:46,2017-08-17 15:39:38,2017-08-28 00:00:00
709e7bb6791d4380ca6db3451e9e6a68,dc1de95ecee234f733b2ea358c00cc01,delivered,2017-08-27 19:48:58,2017-08-29 04:25:45,2017-08-29 20:17:35,2017-08-31 22:37:41,2017-09-15 00:00:00
63706f4e2ad2fc1c9fb8562c5702e8a1,d5801b1facc46f4f2ed5c356eb755e5d,delivered,2017-11-20 19:44:38,2017-11-20 19:56:24,2017-11-21 17:02:41,2017-12-04 21:33:07,2017-12-12 00:00:00
c1f81880aca45c52130764058999025e,cc665602c5a3f9487780d90695667353,delivered,2017-11-24 13:04:14,2017-11-24 15:14:34,2017-11-28 18:48:55,2017-11-30 19:14:10,2017-12-08 00:00:00
ade0863d75391c3ca83985f0b3c681e9,7606a0ab620848954d04ab711d463100,delivered,2017-10-09 08:07:47,2017-10-10 03:27:10,2017-10-11 12:53:33,2017-10-19 19:18:47,2017-11-06 00:00:00
bc14a141bbb47b18a33d0a1747cab119,80cd6471cc015cdc037bb17791e1ccc6,delivered,2018-08-17 09:51:45,2018-08-21 04:55:38,2018-08-21 15:54:00,2018-08-24 17:33:37,2018-08-28 00:00:00
7e472035214881a3939517a7d4e766a8,d5f9198f26562d9150d2480290e7935f,delivered,2018-03-25 16:43:44,2018-03-25 16:55:48,2018-03-26 19:02:34,2018-04-05 21:18:48,2018-04-20 00:00:00
ba637aace31b817e0f186405ae78ccca,f8e504ca6e18fe0afcf86d5b30817489,delivered,2018-03-27 14:32:43,2018-03-27 14:48:00,2018-03-28 18:24:56,2018-04-09 12:38:20,2018-04-13 00:00:00
a6739d71ac53122c06071dad1d765a49,43564b5cdf4b3a18d4956a3f31a14b14,delivered,2018-08-08 18:35:51,2018-08-08 18:45:17,2018-08-13 13:30:00,2018-08-21 11:41:55,2018-09-10 00:00:00
fab2aac6ff265cb5b66ffec77b3fd882,7712425a53e890f6ffcfd785aaf73f2d,delivered,2018-05-12 11:05:06,2018-05-12 11:15:10,2018-05-14 13:53:00,2018-06-04 22:25:25,2018-06-12 00:00:00
68fac48a2dd22ab289df2ce0a499dcab,2cd4fd79fa21cdab9cc8a7de105555ac,delivered,2017-09-09 19:36:44,2017-09-12 05:32:50,2017-09-15 18:35:08,2017-09-26 19:07:50,2017-10-04 00:00:00
